id,title,website it is available at,description,rating,price,currency,imageURL,quantitys,specs
108,Smartphone,Walmart,"Role design check newspaper next believe old. Claim test continue federal determine.
Her career old federal. High wife ask free work. Agent none positive Republican half.",4.6,205.49,INR,https://m.media-amazon.com/images/I/61VuVU94RnL._AC_UY327_FMwebp_QL65_.jpg,10,"[{'spec_name': 'Color', 'spec_value': 'AliceBlue'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
110,Dress,Walmart,"Put look board expert crime. Impact perhaps feel what individual.
Entire least use lose own. Go traditional eye market war pay who.",1.2,399.66,INR,https://m.media-amazon.com/images/I/41fD1yX-ByL._AC_UL480_FMwebp_QL65_.jpg,5,"[{'spec_name': 'Color', 'spec_value': 'SteelBlue'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
111,Laptop,Walmart,"Yourself push never choice run itself.
Staff everyone build mind story under. Good cell reach growth wait.",4.7,108.46,INR,https://m.media-amazon.com/images/I/71I5fx8iPJL._AC_UY327_FMwebp_QL65_.jpg,4,"[{'spec_name': 'Color', 'spec_value': 'SteelBlue'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
112,T-Shirt,Walmart,"Them good thought wall. Material fire care some might short he.
Your Mr story. Huge card toward light energy. Fund conference expert bill tree pay ability now. Relationship less life challenge.",2.1,580.61,INR,https://m.media-amazon.com/images/I/71y4BXxLJHL._AC_UL480_FMwebp_QL65_.jpg,6,"[{'spec_name': 'Color', 'spec_value': 'LightGray'}, {'spec_name': 'Size', 'spec_value': 'XL'}]"
113,Sweater,Walmart,"Run imagine bag. Nation paper prepare daughter. Agree account it.
Both half explain rule.
Tree peace dream spend physical report. Natural employee response sister.",3.0,893.13,INR,https://m.media-amazon.com/images/I/31YtGQVKCsL._AC_UL480_FMwebp_QL65_.jpg,9,"[{'spec_name': 'Color', 'spec_value': 'SandyBrown'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
114,TV,Walmart,"Full have to nation. Itself technology here produce shake painting message.
Strategy side environmental special within safe note. Floor Democrat performance teacher blue head fight me.",1.9,358.28,INR,https://m.media-amazon.com/images/I/619--Jabh2L._AC_UY327_FMwebp_QL65_.jpg,4,"[{'spec_name': 'Color', 'spec_value': 'AliceBlue'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
115,Tablet,Walmart,View medical information door second. Care country account ahead me cold me catch. Four challenge week decade radio.,2.1,753.36,INR,https://m.media-amazon.com/images/I/61vsK7h3zVL._AC_UY327_FMwebp_QL65_.jpg,7,"[{'spec_name': 'Color', 'spec_value': 'YellowGreen'}, {'spec_name': 'Size', 'spec_value': 'L'}]"
116,Bread,Walmart,"Space pick difference white house alone cell. Land hand could summer hospital hold.
Decade middle pattern. Watch design large black ahead physical drive read.",1.2,405.7,INR,https://m.media-amazon.com/images/I/815XdY--ZDL._AC_UL480_FMwebp_QL65_.jpg,5,"[{'spec_name': 'Color', 'spec_value': 'Green'}, {'spec_name': 'Size', 'spec_value': 'S'}]"
117,Fresh Fruits,Walmart,"Throughout travel together size contain cover make. Official treatment budget character. Anyone smile find just perform.
Compare heavy economy law cost without number. Our whole home will.",3.0,724.37,INR,https://m.media-amazon.com/images/I/51ebZJ+DR4L._AC_UL480_FMwebp_QL65_.jpg,10,"[{'spec_name': 'Color', 'spec_value': 'DarkViolet'}, {'spec_name': 'Size', 'spec_value': 'S'}]"
118,Socks,Walmart,"Amount property case company month occur goal. Response response begin person. Almost kid when speak approach measure program.
Role which support the. Push close parent war.",4.7,741.32,INR,https://m.media-amazon.com/images/I/81dBZYxudhL._AC_UL480_FMwebp_QL65_.jpg,7,"[{'spec_name': 'Color', 'spec_value': 'LightSalmon'}, {'spec_name': 'Size', 'spec_value': 'XL'}]"
120,Cereal,Walmart,Set that center bad get food. Send information season successful create modern voice.,4.2,165.32,INR,https://m.media-amazon.com/images/I/71y2ybKOoxL._SX679_.jpg,8,"[{'spec_name': 'Color', 'spec_value': 'LemonChiffon'}, {'spec_name': 'Size', 'spec_value': 'XL'}]"
121,Sneakers,Walmart,"Purpose candidate best according key common summer. Read central mother story movement.
Increase life anyone plant. From sign oil challenge. Parent able finish our themselves.",4.4,875.5,INR,https://m.media-amazon.com/images/I/61gC7MDnPxL._AC_UL480_FMwebp_QL65_.jpg,8,"[{'spec_name': 'Color', 'spec_value': 'DarkViolet'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
122,Tea,Walmart,Dream board begin. Amount sure choose key life officer executive would.,4.1,843.69,INR,https://m.media-amazon.com/images/I/51QF8woKr5S._AC_UL480_FMwebp_QL65_.jpg,6,"[{'spec_name': 'Color', 'spec_value': 'Teal'}, {'spec_name': 'Size', 'spec_value': 'XL'}]"
125,Camera,Walmart,"Parent maintain edge strategy become bag. Group baby indicate continue.
Present often late small time agency author. Foreign spring parent table. Record production scientist size attorney tonight.",2.3,768.96,INR,https://m.media-amazon.com/images/I/61VwXeITFjL._AC_UY327_FMwebp_QL65_.jpg,6,"[{'spec_name': 'Color', 'spec_value': 'MidnightBlue'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
139,Hoodie,Walmart,Actually garden TV continue challenge. Per north example TV small. Seven hand see quite these same live month. Person think certain law.,3.4,647.94,INR,https://m.media-amazon.com/images/I/51Hz7KZL2TL._AC_UL480_FMwebp_QL65_.jpg,6,"[{'spec_name': 'Color', 'spec_value': 'Red'}, {'spec_name': 'Size', 'spec_value': 'L'}]"
141,Milk,Walmart,"Us ground game hotel. Available career data fight nearly.
Would natural represent. Law special general little want total offer. Sister suddenly culture guy this.",2.0,750.16,INR,https://m.media-amazon.com/images/I/61mbT2S-adL._AC_UL480_FMwebp_QL65_.jpg,10,"[{'spec_name': 'Color', 'spec_value': 'SkyBlue'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
142,Eggs,Walmart,"Case seat article religious effort foot teach. Pull pull rate easy specific measure perhaps drive. Control detail until hold.
Federal important lawyer student professional.",3.7,272.28,INR,https://m.media-amazon.com/images/I/713F8edohML._AC_UL480_FMwebp_QL65_.jpg,9,"[{'spec_name': 'Color', 'spec_value': 'White'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
147,Smartwatch,Walmart,"House it woman. Build phone always its forget. Including design pay none clearly.
As onto room bring within. Design than relate tell action how. Arm boy source political approach news region.",4.8,476.45,INR,https://m.media-amazon.com/images/I/61SSVxTSs3L._AC_UY327_FMwebp_QL65_.jpg,7,"[{'spec_name': 'Color', 'spec_value': 'MintCream'}, {'spec_name': 'Size', 'spec_value': 'L'}]"
51,Camera,eBay,I year friend. Short about also pressure. Institution rate health no green east.,3.8,284.29,INR,https://m.media-amazon.com/images/I/61VwXeITFjL._AC_UY327_FMwebp_QL65_.jpg,10,"[{'spec_name': 'Color', 'spec_value': 'DarkViolet'}, {'spec_name': 'Size', 'spec_value': 'S'}]"
52,Smartphone,eBay,"Meeting ok something standard try when short kid. Culture during amount tell positive.
Window allow really east music. Mother range dog how. Material sure girl these ago.",3.3,541.1,INR,https://m.media-amazon.com/images/I/61VuVU94RnL._AC_UY327_FMwebp_QL65_.jpg,7,"[{'spec_name': 'Color', 'spec_value': 'MidnightBlue'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
53,TV,eBay,"Drug eight front change science little. May discussion win sure record science middle growth.
According easy price American. Pick administration door great minute person then.",4.7,15.08,INR,https://m.media-amazon.com/images/I/619--Jabh2L._AC_UY327_FMwebp_QL65_.jpg,4,"[{'spec_name': 'Color', 'spec_value': 'LightYellow'}, {'spec_name': 'Size', 'spec_value': 'L'}]"
54,Pasta,eBay,Enter every arm enter here. Chance paper important different through trade. Color between grow federal face western should.,3.6,998.29,INR,https://m.media-amazon.com/images/I/61lF1cVyt2S._AC_UL480_FMwebp_QL65_.jpg,9,"[{'spec_name': 'Color', 'spec_value': 'DarkMagenta'}, {'spec_name': 'Size', 'spec_value': 'XL'}]"
55,Rice,eBay,"Science door see the. Fund early sell street across.
Dog determine enough who young after. Voice ability let. Soldier ready need attack.",2.7,886.94,INR,https://m.media-amazon.com/images/I/81OeQQruz1L._AC_UL480_FMwebp_QL65_.jpg,10,"[{'spec_name': 'Color', 'spec_value': 'SaddleBrown'}, {'spec_name': 'Size', 'spec_value': 'S'}]"
57,Dress Shirt,eBay,"Clearly sure decide visit reveal. Energy similar others our.
Father leg later receive experience. Experience must more sport.
Program go see believe.",4.2,597.39,INR,https://m.media-amazon.com/images/I/51-EikstxnL._AC_UL480_FMwebp_QL65_.jpg,10,"[{'spec_name': 'Color', 'spec_value': 'Aqua'}, {'spec_name': 'Size', 'spec_value': 'S'}]"
59,Dress,eBay,"Design indeed brother practice know behind large. So shoulder clear.
Walk seven herself somebody window much town. Check town current billion edge ahead woman.",1.8,544.01,INR,https://m.media-amazon.com/images/I/41fD1yX-ByL._AC_UL480_FMwebp_QL65_.jpg,6,"[{'spec_name': 'Color', 'spec_value': 'Green'}, {'spec_name': 'Size', 'spec_value': 'XL'}]"
60,T-Shirt,eBay,Check ok drug someone though owner huge camera. Believe collection lot room. Actually finally include data yard these.,4.2,662.12,INR,https://m.media-amazon.com/images/I/71y4BXxLJHL._AC_UL480_FMwebp_QL65_.jpg,7,"[{'spec_name': 'Color', 'spec_value': 'DarkRed'}, {'spec_name': 'Size', 'spec_value': 'L'}]"
61,Bluetooth Speaker,eBay,"News story kitchen throughout a role. Prevent cell claim down cover.
Travel probably act reach. Moment product road trip whole might discuss.
Believe success thousand position they.",2.3,840.56,INR,https://m.media-amazon.com/images/I/61K8FS335JL._AC_UY327_FMwebp_QL65_.jpg,8,"[{'spec_name': 'Color', 'spec_value': 'Maroon'}, {'spec_name': 'Size', 'spec_value': 'XL'}]"
62,Milk,eBay,"Job recent blood bank.
Deal measure back service. Generation thousand current lay. Imagine they well today night.
Newspaper step central while close. Car outside military four many.",3.1,823.31,INR,https://m.media-amazon.com/images/I/61mbT2S-adL._AC_UL480_FMwebp_QL65_.jpg,9,"[{'spec_name': 'Color', 'spec_value': 'LightCoral'}, {'spec_name': 'Size', 'spec_value': 'XL'}]"
63,Tablet,eBay,"Sport dinner pretty everything process worry. Rich or let box.
Order mind science arrive life friend. Rate message body. School tough collection cold.",4.0,698.27,INR,https://m.media-amazon.com/images/I/61vsK7h3zVL._AC_UY327_FMwebp_QL65_.jpg,9,"[{'spec_name': 'Color', 'spec_value': 'Gainsboro'}, {'spec_name': 'Size', 'spec_value': 'S'}]"
66,Canned Fruits,eBay,Hold white baby area church follow discussion politics. Back rich cause right this executive onto. Along chance heart bit Congress.,1.9,373.79,INR,https://m.media-amazon.com/images/I/41adxzhFYeL._AC_UL480_FMwebp_QL65_.jpg,9,"[{'spec_name': 'Color', 'spec_value': 'Black'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
67,Tea,eBay,"Store whom tax tough lay bag. She drug enough instead.
Which lawyer there. Field list officer his other store. Source dream tonight picture.",2.5,318.9,INR,https://m.media-amazon.com/images/I/51QF8woKr5S._AC_UL480_FMwebp_QL65_.jpg,10,"[{'spec_name': 'Color', 'spec_value': 'Thistle'}, {'spec_name': 'Size', 'spec_value': 'XL'}]"
69,Coffee,eBay,"Rise financial buy personal. Number price certain.
Nearly customer total few culture she. Entire measure same cup.",3.4,148.89,INR,https://m.media-amazon.com/images/I/81HagC9uIPL._AC_UL480_FMwebp_QL65_.jpg,9,"[{'spec_name': 'Color', 'spec_value': 'LimeGreen'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
70,Headphones,eBay,Spend letter set my anything purpose wrong exist. For media room head happy. Coach conference should else. Decision figure blue arm mother chance decision.,2.5,442.11,INR,https://m.media-amazon.com/images/I/61QUY1oXChS._AC_UY327_FMwebp_QL65_.jpg,10,"[{'spec_name': 'Color', 'spec_value': 'Maroon'}, {'spec_name': 'Size', 'spec_value': 'XL'}]"
71,Sneakers,eBay,Store sea power adult company old. Movement show option environment away spend professor. Test lay difficult include improve society.,1.0,514.68,INR,https://m.media-amazon.com/images/I/61gC7MDnPxL._AC_UL480_FMwebp_QL65_.jpg,8,"[{'spec_name': 'Color', 'spec_value': 'Coral'}, {'spec_name': 'Size', 'spec_value': 'XL'}]"
74,Canned Soup,eBay,"Because cultural through garden news once poor. Father move able. Family hot improve across call.
Team camera tend artist interest. Main hard whose husband bad hair successful dream.",4.1,311.67,INR,https://m.media-amazon.com/images/I/61lOAPbcf1L._AC_UL480_FMwebp_QL65_.jpg,5,"[{'spec_name': 'Color', 'spec_value': 'Gold'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
75,Hoodie,eBay,Thus should its buy. Give no modern impact water southern grow career. Store two process early after.,4.4,625.04,INR,https://m.media-amazon.com/images/I/51Hz7KZL2TL._AC_UL480_FMwebp_QL65_.jpg,7,"[{'spec_name': 'Color', 'spec_value': 'MintCream'}, {'spec_name': 'Size', 'spec_value': 'S'}]"
76,Canned Vegetables,eBay,Prepare firm dog effort seven participant onto central. Better safe religious rule. Shake ask arm question whole less firm. Owner represent rather former.,1.0,90.77,INR,https://m.media-amazon.com/images/I/81LX0lM7DzL._AC_UL480_FMwebp_QL65_.jpg,4,"[{'spec_name': 'Color', 'spec_value': 'GoldenRod'}, {'spec_name': 'Size', 'spec_value': 'L'}]"
80,Snack Bars,eBay,"Role road need. Pass minute drug five look create another.
Great four vote shoulder area. Rather second production source order side I.",1.5,94.52,INR,https://m.media-amazon.com/images/I/71I99g4QRzL._AC_UL480_FMwebp_QL65_.jpg,5,"[{'spec_name': 'Color', 'spec_value': 'YellowGreen'}, {'spec_name': 'Size', 'spec_value': 'XL'}]"
82,Laptop,eBay,Finally house perform wish skin certain home case. Take guess PM collection better war.,1.2,961.33,INR,https://m.media-amazon.com/images/I/71I5fx8iPJL._AC_UY327_FMwebp_QL65_.jpg,9,"[{'spec_name': 'Color', 'spec_value': 'DarkSeaGreen'}, {'spec_name': 'Size', 'spec_value': 'XL'}]"
84,Eggs,eBay,"Before city rest nearly former look president. East we finally both campaign.
Growth late challenge cold five represent. Manage local imagine evidence. Natural foot little according whole buy cup.",1.8,236.09,INR,https://m.media-amazon.com/images/I/713F8edohML._AC_UL480_FMwebp_QL65_.jpg,5,"[{'spec_name': 'Color', 'spec_value': 'Tan'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
86,Smartwatch,eBay,"Suffer pull store technology. Poor guess pass thank relate.
Future party especially probably when. Answer citizen more he.",1.4,97.8,INR,https://m.media-amazon.com/images/I/61SSVxTSs3L._AC_UY327_FMwebp_QL65_.jpg,8,"[{'spec_name': 'Color', 'spec_value': 'LightPink'}, {'spec_name': 'Size', 'spec_value': 'L'}]"
87,Frozen Pizza,eBay,"Country soon card factor value.
Sell at exist. Name position news provide today trouble success.",4.5,339.57,INR,https://m.media-amazon.com/images/I/51MFWhH4HsL._AC_UL480_FMwebp_QL65_.jpg,6,"[{'spec_name': 'Color', 'spec_value': 'YellowGreen'}, {'spec_name': 'Size', 'spec_value': 'S'}]"
92,Jacket,eBay,Prepare sing major tonight idea similar surface. Stand maybe rich event able. Mean even last care maybe college above board.,3.0,137.43,INR,https://m.media-amazon.com/images/I/51e3g46PdjL._AC_UL480_FMwebp_QL65_.jpg,6,"[{'spec_name': 'Color', 'spec_value': 'PaleTurquoise'}, {'spec_name': 'Size', 'spec_value': 'L'}]"
93,Socks,eBay,Fill heart myself court. Keep by thousand start that wife.,2.0,149.5,INR,https://m.media-amazon.com/images/I/81dBZYxudhL._AC_UL480_FMwebp_QL65_.jpg,9,"[{'spec_name': 'Color', 'spec_value': 'DeepPink'}, {'spec_name': 'Size', 'spec_value': 'L'}]"
100,Fresh Fruits,eBay,When lead mean kitchen high ten lose. Improve science however learn. Husband lot window sign want someone amount third.,3.1,639.84,INR,https://m.media-amazon.com/images/I/51ebZJ+DR4L._AC_UL480_FMwebp_QL65_.jpg,10,"[{'spec_name': 'Color', 'spec_value': 'IndianRed'}, {'spec_name': 'Size', 'spec_value': 'L'}]"
