id,title,website it is available at,description,rating,price,currency,imageURL,quantitys,specs
117,Fresh Fruits,Walmart,"Throughout travel together size contain cover make. Official treatment budget character. Anyone smile find just perform.
Compare heavy economy law cost without number. Our whole home will.",3.0,724.37,INR,https://m.media-amazon.com/images/I/51ebZJ+DR4L._AC_UL480_FMwebp_QL65_.jpg,10,"[{'spec_name': 'Color', 'spec_value': 'DarkViolet'}, {'spec_name': 'Size', 'spec_value': 'S'}]"
118,Socks,Walmart,"Amount property case company month occur goal. Response response begin person. Almost kid when speak approach measure program.
Role which support the. Push close parent war.",4.7,741.32,INR,https://m.media-amazon.com/images/I/81dBZYxudhL._AC_UL480_FMwebp_QL65_.jpg,7,"[{'spec_name': 'Color', 'spec_value': 'LightSalmon'}, {'spec_name': 'Size', 'spec_value': 'XL'}]"
120,Cereal,Walmart,Set that center bad get food. Send information season successful create modern voice.,4.2,165.32,INR,https://m.media-amazon.com/images/I/71y2ybKOoxL._SX679_.jpg,8,"[{'spec_name': 'Color', 'spec_value': 'LemonChiffon'}, {'spec_name': 'Size', 'spec_value': 'XL'}]"
121,Sneakers,Walmart,"Purpose candidate best according key common summer. Read central mother story movement.
Increase life anyone plant. From sign oil challenge. Parent able finish our themselves.",4.4,875.5,INR,https://m.media-amazon.com/images/I/61gC7MDnPxL._AC_UL480_FMwebp_QL65_.jpg,8,"[{'spec_name': 'Color', 'spec_value': 'DarkViolet'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
122,Tea,Walmart,Dream board begin. Amount sure choose key life officer executive would.,4.1,843.69,INR,https://m.media-amazon.com/images/I/51QF8woKr5S._AC_UL480_FMwebp_QL65_.jpg,6,"[{'spec_name': 'Color', 'spec_value': 'Teal'}, {'spec_name': 'Size', 'spec_value': 'XL'}]"
125,Camera,Walmart,"Parent maintain edge strategy become bag. Group baby indicate continue.
Present often late small time agency author. Foreign spring parent table. Record production scientist size attorney tonight.",2.3,768.96,INR,https://m.media-amazon.com/images/I/61VwXeITFjL._AC_UY327_FMwebp_QL65_.jpg,6,"[{'spec_name': 'Color', 'spec_value': 'MidnightBlue'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
139,Hoodie,Walmart,Actually garden TV continue challenge. Per north example TV small. Seven hand see quite these same live month. Person think certain law.,3.4,647.94,INR,https://m.media-amazon.com/images/I/51Hz7KZL2TL._AC_UL480_FMwebp_QL65_.jpg,6,"[{'spec_name': 'Color', 'spec_value': 'Red'}, {'spec_name': 'Size', 'spec_value': 'L'}]"
141,Milk,Walmart,"Us ground game hotel. Available career data fight nearly.
Would natural represent. Law special general little want total offer. Sister suddenly culture guy this.",2.0,750.16,INR,https://m.media-amazon.com/images/I/61mbT2S-adL._AC_UL480_FMwebp_QL65_.jpg,10,"[{'spec_name': 'Color', 'spec_value': 'SkyBlue'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
142,Eggs,Walmart,"Case seat article religious effort foot teach. Pull pull rate easy specific measure perhaps drive. Control detail until hold.
Federal important lawyer student professional.",3.7,272.28,INR,https://m.media-amazon.com/images/I/713F8edohML._AC_UL480_FMwebp_QL65_.jpg,9,"[{'spec_name': 'Color', 'spec_value': 'White'}, {'spec_name': 'Size', 'spec_value': 'M'}]"
147,Smartwatch,Walmart,"House it woman. Build phone always its forget. Including design pay none clearly.
As onto room bring within. Design than relate tell action how. Arm boy source political approach news region.",4.8,476.45,INR,https://m.media-amazon.com/images/I/61SSVxTSs3L._AC_UY327_FMwebp_QL65_.jpg,7,"[{'spec_name': 'Color', 'spec_value': 'MintCream'}, {'spec_name': 'Size', 'spec_value': 'L'}]"
